2459389.500000000, A.D. 2021-Jun-24 00:00:00.0000,  2.612385556752577E-01,  1.132483219356188E+08,  1.026111717380813E+00,  7.618568125894403E+01,  2.652472818421454E+02,  2.459431710817870E+06,  1.099732649201879E-05,  3.198925890191596E+02,  2.951172012522013E+02,  1.532948461314631E+08,  1.933413703273074E+08,  3.273522889961180E+07,
2459390.500000000, A.D. 2021-Jun-25 00:00:00.0000,  2.612366736936632E-01,  1.132483924264574E+08,  1.026109356705328E+00,  7.618563062459712E+01,  2.652473691116184E+02,  2.459431710893541E+06,  1.099735824740934E-05,  3.208425730586615E+02,  2.964272239297705E+02,  1.532945510339229E+08,  1.933407096413884E+08,  3.273513437509463E+07,
2459391.500000000, A.D. 2021-Jun-26 00:00:00.0000,  2.612349069084215E-01,  1.132484566579177E+08,  1.026107146340189E+00,  7.618557993067027E+01,  2.652474514518700E+02,  2.459431710961021E+06,  1.099738834229923E-05,  3.217925761378071E+02,  2.977499269165729E+02,  1.532942713684488E+08,  1.933400860789798E+08,  3.273504479380189E+07,
2459392.500000000, A.D. 2021-Jun-27 00:00:00.0000,  2.612332463709399E-01,  1.132485154407322E+08,  1.026105079987463E+00,  7.618552938094248E+01,  2.652475285827235E+02,  2.459431711020823E+06,  1.099741685841355E-05,  3.227425970600526E+02,  2.990853430030158E+02,  1.532940063753803E+08,  1.933394973100285E+08,  3.273495991238912E+07,
2459393.500000000, A.D. 2021-Jun-28 00:00:00.0000,  2.612316839514237E-01,  1.132485694622530E+08,  1.026103151007408E+00,  7.618547915340996E+01,  2.652476003286779E+02,  2.459431711073442E+06,  1.099744387716524E-05,  3.236926346780920E+02,  3.004334933926398E+02,  1.532937552979824E+08,  1.933389411337119E+08,  3.273487948845033E+07,
2459394.500000000, A.D. 2021-Jun-29 00:00:00.0000,  2.612302122315439E-01,  1.132486193054962E+08,  1.026101352606012E+00,  7.618542940283839E+01,  2.652476666008445E+02,  2.459431711119352E+06,  1.099746947927794E-05,  3.246426878948015E+02,  3.017943870296824E+02,  1.532935173859470E+08,  1.933384154663978E+08,  3.273480328163970E+07,
2459395.500000000, A.D. 2021-Jun-30 00:00:00.0000,  2.612288244129194E-01,  1.132486654651441E+08,  1.026099677976581E+00,  7.618538026327388E+01,  2.652477273814843E+02,  2.459431711159004E+06,  1.099749374449880E-05,  3.255927556636307E+02,  3.031680199179506E+02,  1.532932918980610E+08,  1.933379183309780E+08,  3.273473105452598E+07,
2459396.500000000, A.D. 2021-Jul-01 00:00:00.0000,  2.612275142387936E-01,  1.132487083610529E+08,  1.026098120405703E+00,  7.618533185048163E+01,  2.652477827106620E+02,  2.459431711192832E+06,  1.099751675137987E-05,  3.265428369886162E+02,  3.045543744347598E+02,  1.532930781042356E+08,  1.933374478474182E+08,  3.273466257324232E+07,
2459397.500000000, A.D. 2021-Jul-02 00:00:00.0000,  2.612262759270811E-01,  1.132487483496508E+08,  1.026096673351217E+00,  7.618528426427710E+01,  2.652478326747650E+02,  2.459431711221245E+06,  1.099753857711304E-05,  3.274929309240875E+02,  3.059534186438156E+02,  1.532928752870383E+08,  1.933370022244257E+08,  3.273459760797706E+07,
2459398.500000000, A.D. 2021-Jul-03 00:00:00.0000,  2.612251041126895E-01,  1.132487857336556E+08,  1.026095330499087E+00,  7.618523759076913E+01,  2.652478773963689E+02,  2.459431711244638E+06,  1.099755929740249E-05,  3.284430365742546E+02,  3.073651056114890E+02,  1.532926827428772E+08,  1.933365797520987E+08,  3.273453593335280E+07,
2459399.500000000, A.D. 2021-Jul-04 00:00:00.0000,  2.612239937984861E-01,  1.132488207703144E+08,  1.026094085803653E+00,  7.618519190450442E+01,  2.652479170253608E+02,  2.459431711263380E+06,  1.099757898635940E-05,  3.293931530926953E+02,  3.087893727308870E+02,  1.532924997829773E+08,  1.933361787956401E+08,  3.273447732873917E+07,
2459400.500000000, A.D. 2021-Jul-05 00:00:00.0000,  2.612229403132208E-01,  1.132488536784429E+08,  1.026092933514840E+00,  7.618514727051635E+01,  2.652479517310412E+02,  2.459431711277827E+06,  1.099759771641618E-05,  3.303432796817995E+02,  3.102261410586431E+02,  1.532923257341765E+08,  1.933357977899101E+08,  3.273442157850762E+07,
2459401.500000000, A.D. 2021-Jul-06 00:00:00.0000,  2.612219392762955E-01,  1.132488846444399E+08,  1.026091868195439E+00,  7.618510374629936E+01,  2.652479816949823E+02,  2.459431711288310E+06,  1.099761555823714E-05,  3.312934155922831E+02,  3.116753146696122E+02,  1.532921599397548E+08,  1.933354352350696E+08,  3.273436847229693E+07,
2459402.500000000, A.D. 2021-Jul-07 00:00:00.0000,  2.612209865682166E-01,  1.132489138274320E+08,  1.026090884730201E+00,  7.618506138369386E+01,  2.652480071045728E+02,  2.459431711295142E+06,  1.099763258062881E-05,  3.322435601227306E+02,  3.131367800348498E+02,  1.532920017602653E+08,  1.933350896930985E+08,  3.273431780527952E+07,
2459403.500000000, A.D. 2021-Jul-08 00:00:00.0000,  2.612200783066700E-01,  1.132489413636726E+08,  1.026089978328161E+00,  7.618502023069189E+01,  2.652480281470977E+02,  2.459431711298616E+06,  1.099764885043346E-05,  3.331937126192314E+02,  3.146104054286026E+02,  1.532918505745242E+08,  1.933347597853758E+08,  3.273426937847819E+07,
2459404.500000000, A.D. 2021-Jul-09 00:00:00.0000,  2.612192108277199E-01,  1.132489673702978E+08,  1.026089144519040E+00,  7.618498033313075E+01,  2.652480450043253E+02,  2.459431711299006E+06,  1.099766443240184E-05,  3.341438724750927E+02,  3.160960403702089E+02,  1.532917057807911E+08,  1.933344441912845E+08,  3.273422299914435E+07,
2459405.500000000, A.D. 2021-Jul-10 00:00:00.0000,  2.612183806719756E-01,  1.132489919485160E+08,  1.026088379144068E+00,  7.618494173624572E+01,  2.652480578475927E+02,  2.459431711296564E+06,  1.099767938903743E-05,  3.350940391306111E+02,  3.175935151069974E+02,  1.532915667982160E+08,  1.933341416479161E+08,  3.273417848122130E+07,
2459406.500000000, A.D. 2021-Jul-11 00:00:00.0000,  2.612175845754565E-01,  1.132490151862933E+08,  1.026087678341230E+00,  7.618490448603022E+01,  2.652480668334421E+02,  2.459431711291522E+06,  1.099769378040929E-05,  3.360442120728563E+02,  3.191026401443978E+02,  1.532914330685774E+08,  1.933338509508615E+08,  3.273413564590105E+07,
2459407.500000000, A.D. 2021-Jul-12 00:00:00.0000,  2.612168194650277E-01,  1.132490371605831E+08,  1.026087038524848E+00,  7.618486863031805E+01,  2.652480720999213E+02,  2.459431711284090E+06,  1.099770766392920E-05,  3.369943908354071E+02,  3.206232058295576E+02,  1.532913040583524E+08,  1.933335709561218E+08,  3.273409432228728E+07,
2459408.500000000, A.D. 2021-Jul-13 00:00:00.0000,  2.612160824582388E-01,  1.132490579391372E+08,  1.026086456359068E+00,  7.618483421948656E+01,  2.652480737637198E+02,  2.459431711274456E+06,  1.099772109409140E-05,  3.379445749979533E+02,  3.221549819947543E+02,  1.532911792611343E+08,  1.933333005831315E+08,  3.273405434816968E+07,
2459409.500000000, A.D. 2021-Jul-14 00:00:00.0000,  2.612153708669581E-01,  1.132490775819281E+08,  1.026085928725199E+00,  7.618480130667416E+01,  2.652480719183701E+02,  2.459431711262789E+06,  1.099773412218435E-05,  3.388947641856219E+02,  3.236977176668117E+02,  1.532910582003107E+08,  1.933330388186933E+08,  3.273401557088174E+07,
2459410.500000000, A.D. 2021-Jul-15 00:00:00.0000,  2.612146822045114E-01,  1.132490961422026E+08,  1.026085452682438E+00,  7.618476994733292E+01,  2.652480666338446E+02,  2.459431711249233E+06,  1.099774679597780E-05,  3.398449580678953E+02,  3.252511408485861E+02,  1.532909404319703E+08,  1.933327847217381E+08,  3.273397784823184E+07,
2459411.500000000, A.D. 2021-Jul-16 00:00:00.0000,  2.612140141941439E-01,  1.132491136672259E+08,  1.026085025425050E+00,  7.618474019813956E+01,  2.652480579576580E+02,  2.459431711233914E+06,  1.099775915942540E-05,  3.407951563569202E+02,  3.268149583784080E+02,  1.532908255476660E+08,  1.933325374281061E+08,  3.273394104938818E+07,
2459412.500000000, A.D. 2021-Jul-17 00:00:00.0000,  2.612133647807459E-01,  1.132491301987131E+08,  1.026084644232550E+00,  7.618471211487739E+01,  2.652480459179900E+02,  2.459431711216940E+06,  1.099777125234020E-05,  3.417453588052210E+02,  3.283888558730840E+02,  1.532907131774297E+08,  1.933322961561463E+08,  3.273390505584450E+07,
2459413.500000000, A.D. 2021-Jul-18 00:00:00.0000,  2.612127321382697E-01,  1.132491457730371E+08,  1.026084306421929E+00,  7.618468574966005E+01,  2.652480305287705E+02,  2.459431711198398E+06,  1.099778311019848E-05,  3.426955652022976E+02,  3.299724977594881E+02,  1.532906029915943E+08,  1.933320602101514E+08,  3.273386976200360E+07,
2459414.500000000, A.D. 2021-Jul-19 00:00:00.0000,  2.612121146762706E-01,  1.132491604212816E+08,  1.026084009301024E+00,  7.618466114730293E+01,  2.652480117966476E+02,  2.459431711178363E+06,  1.099779476398623E-05,  3.436457753704979E+02,  3.315655273998766E+02,  1.532904947022202E+08,  1.933318289831588E+08,  3.273383507563433E+07,
2459415.500000000, A.D. 2021-Jul-20 00:00:00.0000,  2.612115110411347E-01,  1.132491741692185E+08,  1.026083750128778E+00,  7.618463834111751E+01,  2.652479897296436E+02,  2.459431711156899E+06,  1.099780624017485E-05,  3.445959891599825E+02,  3.331675673151277E+02,  1.532903880633203E+08,  1.933316019574221E+08,  3.273380091794347E+07,
2459416.500000000, A.D. 2021-Jul-21 00:00:00.0000,  2.612109201093724E-01,  1.132491870373124E+08,  1.026083526087818E+00,  7.618461734853658E+01,  2.652479643468502E+02,  2.459431711134059E+06,  1.099781756087035E-05,  3.455462064429301E+02,  3.347782195097437E+02,  1.532902828694735E+08,  1.933313787016347E+08,  3.273376722313170E+07,
2459417.500000000, A.D. 2021-Jul-22 00:00:00.0000,  2.612103409718755E-01,  1.132491990408624E+08,  1.026083334274056E+00,  7.618459816707255E+01,  2.652479356881743E+02,  2.459431711109898E+06,  1.099782874414414E-05,  3.464964271073571E+02,  3.363970659019280E+02,  1.532901789527500E+08,  1.933311588646376E+08,  3.273373393740870E+07,
2459418.500000000, A.D. 2021-Jul-23 00:00:00.0000,  2.612097729093774E-01,  1.132492101903630E+08,  1.026083171705751E+00,  7.618458077112810E+01,  2.652479038230373E+02,  2.459431711084467E+06,  1.099783980452848E-05,  3.474466510510296E+02,  3.380236688612835E+02,  1.532900761781076E+08,  1.933309421658523E+08,  3.273370101751855E+07,
2459419.500000000, A.D. 2021-Jul-24 00:00:00.0000,  2.612092153604631E-01,  1.132492204921326E+08,  1.026083035352484E+00,  7.618456511014915E+01,  2.652478688569223E+02,  2.459431711057823E+06,  1.099785075363922E-05,  3.483968781759812E+02,  3.396575718557684E+02,  1.532899744376049E+08,  1.933307283830771E+08,  3.273366842888598E+07,
2459420.500000000, A.D. 2021-Jul-25 00:00:00.0000,  2.612086678844061E-01,  1.132492299492118E+08,  1.026082922181625E+00,  7.618455110849099E+01,  2.652478309348574E+02,  2.459431711030029E+06,  1.099786160087481E-05,  3.493471083841005E+02,  3.412983002084698E+02,  1.532898736439051E+08,  1.933305173385985E+08,  3.273363614353577E+07,
2459421.500000000, A.D. 2021-Jul-26 00:00:00.0000,  2.612081301218688E-01,  1.132492385624831E+08,  1.026082829217523E+00,  7.618453866718426E+01,  2.652477902412636E+02,  2.459431711001157E+06,  1.099787235413064E-05,  3.502973415741374E+02,  3.429453619635272E+02,  1.532897737236392E+08,  1.933303088847953E+08,  3.273360413796667E+07,
2459422.500000000, A.D. 2021-Jul-27 00:00:00.0000,  2.612076017571880E-01,  1.132492463319278E+08,  1.026082753606464E+00,  7.618452766752760E+01,  2.652477469960581E+02,  2.459431710971287E+06,  1.099788302045817E-05,  3.512475776403164E+02,  3.445982488592269E+02,  1.532896746112800E+08,  1.933301028906322E+08,  3.273357239118937E+07,
2459423.500000000, A.D. 2021-Jul-28 00:00:00.0000,  2.612070824865826E-01,  1.132492532578979E+08,  1.026082692678963E+00,  7.618451797607506E+01,  2.652477014475692E+02,  2.459431710940505E+06,  1.099789360658962E-05,  3.521978164725286E+02,  3.462564374048505E+02,  1.532895762442676E+08,  1.933298992306373E+08,  3.273354088316497E+07,
2459424.500000000, A.D. 2021-Jul-29 00:00:00.0000,  2.612065719972607E-01,  1.132492593422722E+08,  1.026082644000715E+00,  7.618450945018321E+01,  2.652476538635663E+02,  2.459431710908905E+06,  1.099790411923592E-05,  3.531480579578139E+02,  3.479193900563695E+02,  1.532894785602401E+08,  1.933296977782080E+08,  3.273350959391807E+07,
2459425.500000000, A.D. 2021-Jul-30 00:00:00.0000,  2.612060699525039E-01,  1.132492645894149E+08,  1.026082605410344E+00,  7.618450194399176E+01,  2.652476045210976E+02,  2.459431710876581E+06,  1.099791456528025E-05,  3.540983019825702E+02,  3.495865564848528E+02,  1.532893814952355E+08,  1.933294984010561E+08,  3.273347850296076E+07,
2459426.500000000, A.D. 2021-Jul-31 00:00:00.0000,  2.612055759891479E-01,  1.132492690068726E+08,  1.026082575038976E+00,  7.618449531383754E+01,  2.652475536966030E+02,  2.459431710843631E+06,  1.099792495173277E-05,  3.550485484352184E+02,  3.512573749304485E+02,  1.532892849841123E+08,  1.933293009613521E+08,  3.273344758942734E+07,
2459427.500000000, A.D. 2021-Aug-01 00:00:00.0000,  2.612050897220232E-01,  1.132492726057839E+08,  1.026082551312848E+00,  7.618448942282797E+01,  2.652475016572623E+02,  2.459431710810147E+06,  1.099793528557176E-05,  3.559987972087010E+02,  3.529312736335366E+02,  1.532891889620260E+08,  1.933291053182682E+08,  3.273341683254727E+07,
2459428.500000000, A.D. 2021-Aug-02 00:00:00.0000,  2.612046107544024E-01,  1.132492754010255E+08,  1.026082532941044E+00,  7.618448414424550E+01,  2.652474486542612E+02,  2.459431710776219E+06,  1.099794557348898E-05,  3.569490482025155E+02,  3.546076723340094E+02,  1.532890933667943E+08,  1.933289113325631E+08,  3.273338621240275E+07,
2459429.500000000, A.D. 2021-Aug-03 00:00:00.0000,  2.612041386919959E-01,  1.132492774111441E+08,  1.026082518892585E+00,  7.618447936384338E+01,  2.652473949180462E+02,  2.459431710741930E+06,  1.099795582158727E-05,  3.578993013241180E+02,  3.562859838289658E+02,  1.532889981417079E+08,  1.933287188722717E+08,  3.273335571082911E+07,
2459430.500000000, A.D. 2021-Aug-04 00:00:00.0000,  2.612036731579547E-01,  1.132492786581266E+08,  1.026082508366257E+00,  7.618447498095783E+01,  2.652473406558195E+02,  2.459431710707359E+06,  1.099796603507882E-05,  3.588495564895480E+02,  3.579656155782993E+02,  1.532889032383337E+08,  1.933285278185408E+08,  3.273332531231262E+07,
2459431.500000000, A.D. 2021-Aug-05 00:00:00.0000,  2.612032138072341E-01,  1.132492791670748E+08,  1.026082500757310E+00,  7.618447090868388E+01,  2.652472860509183E+02,  2.459431710672573E+06,  1.099797621801192E-05,  3.597998136233300E+02,  3.596459713472887E+02,  1.532888086190537E+08,  1.933283380710325E+08,  3.273329500480375E+07,
2459432.500000000, A.D. 2021-Aug-06 00:00:00.0000,  2.612027603387875E-01,  1.132492789658357E+08,  1.026082495624155E+00,  7.618446707336392E+01,  2.652472312636262E+02,  2.459431710637638E+06,  1.099798637305249E-05,  7.500726577819982E-01,  1.326452874890326E+00,  1.532887142590950E+08,  1.933281495523542E+08,  3.273326478036744E+07,
2459433.500000000, A.D. 2021-Aug-07 00:00:00.0000,  2.612023125050820E-01,  1.132492780846315E+08,  1.026082492657113E+00,  7.618446341358185E+01,  2.652471764330998E+02,  2.459431710602609E+06,  1.099799650132552E-05,  1.700333531842547E+00,  3.006461556000389E+00,  1.532886201480031E+08,  1.933279622113746E+08,  3.273323463565490E+07,
2459434.500000000, A.D. 2021-Aug-08 00:00:00.0000,  2.612018701185548E-01,  1.132492765557175E+08,  1.026082491650653E+00,  7.618445987888560E+01,  2.652471216799689E+02,  2.459431710567538E+06,  1.099800660232076E-05,  2.650596189580655E+00,  4.685400125846501E+00,  1.532885262905180E+08,  1.933277760253186E+08,  3.273320457218438E+07,
2459435.500000000, A.D. 2021-Aug-09 00:00:00.0000,  2.612014330549101E-01,  1.132492744130859E+08,  1.026082492479669E+00,  7.618445642833321E+01,  2.652470671093070E+02,  2.459431710532471E+06,  1.099801667386215E-05,  3.600860578553554E+00,  6.362674334629567E+00,  1.532884327068585E+08,  1.933275910006311E+08,  3.273317459643199E+07,
2459436.500000000, A.D. 2021-Aug-10 00:00:00.0000,  2.612010012539619E-01,  1.132492716922227E+08,  1.026082495080012E+00,  7.618445302909879E+01,  2.652470128136581E+02,  2.459431710497453E+06,  1.099802671212451E-05,  4.551126648092820E+00,  8.037694600529434E+00,  1.532883394325661E+08,  1.933274071729096E+08,  3.273314471978202E+07,
2459437.500000000, A.D. 2021-Aug-11 00:00:00.0000,  2.612005747178102E-01,  1.132492684299229E+08,  1.026082499432934E+00,  7.618444965512388E+01,  2.652469588760134E+02,  2.459431710462525E+06,  1.099803671170112E-05,  5.501394347627990E+00,  9.709877629530093E+00,  1.532882465178781E+08,  1.933272246058332E+08,  3.273311495832579E+07,
2459438.500000000, A.D. 2021-Aug-12 00:00:00.0000,  2.612001535074443E-01,  1.132492646641498E+08,  1.026082505553040E+00,  7.618444628591571E+01,  2.652469053724324E+02,  2.459431710427727E+06,  1.099804666570011E-05,  6.451663625179946E+00,  1.137864799103700E+01,  1.532881540268308E+08,  1.933270433895118E+08,  3.273308533257467E+07,
2459439.500000000, A.D. 2021-Aug-13 00:00:00.0000,  2.611997377378419E-01,  1.132492604339412E+08,  1.026082513479155E+00,  7.618444290549535E+01,  2.652468523744245E+02,  2.459431710393098E+06,  1.099805656586750E-05,  7.401934425980300E+00,  1.304343963853435E+01,  1.532880620361169E+08,  1.933268636382927E+08,  3.273305586709392E+07,
2459440.500000000, A.D. 2021-Aug-14 00:00:00.0000,  2.611993275719126E-01,  1.132492557793546E+08,  1.026082523267702E+00,  7.618443950146511E+01,  2.652467999510467E+02,  2.459431710358677E+06,  1.099806640273043E-05,  8.352206691272452E+00,  1.470369736544303E+01,  1.532879706337543E+08,  1.933266854881541E+08,  3.273302659007630E+07,
2459441.500000000, A.D. 2021-Aug-15 00:00:00.0000,  2.611989232138570E-01,  1.132492507414322E+08,  1.026082534987836E+00,  7.618443606429115E+01,  2.652467481704979E+02,  2.459431710324505E+06,  1.099807616575062E-05,  9.302480357367294E+00,  1.635887818722362E+01,  1.532878799176600E+08,  1.933265090938877E+08,  3.273299753288534E+07,
2459442.500000000, A.D. 2021-Aug-16 00:00:00.0000,  2.611985249022676E-01,  1.132492453621924E+08,  1.026082548718171E+00,  7.618443258667259E+01,  2.652466971014979E+02,  2.459431710290624E+06,  1.099808584347952E-05,  1.025275535486426E+01,  1.800845264143084E+01,  1.532877899942081E+08,  1.933263346262239E+08,  3.273296872959348E+07,
2459443.500000000, A.D. 2021-Aug-17 00:00:00.0000,  2.611981329028583E-01,  1.132492396846296E+08,  1.026082564544530E+00,  7.618442906305263E+01,  2.652466468142930E+02,  2.459431710257077E+06,  1.099809542372084E-05,  1.120303160810217E+01,  1.965190599870203E+01,  1.532877009767207E+08,  1.933261622688118E+08,  3.273294021649851E+07,
2459444.500000000, A.D. 2021-Aug-18 00:00:00.0000,  2.611977475014048E-01,  1.132492337527224E+08,  1.026082582558508E+00,  7.618442548923007E+01,  2.652465973813872E+02,  2.459431710223909E+06,  1.099810489368685E-05,  1.215330903479582E+01,  2.128873937858501E+01,  1.532876129840140E+08,  1.933259922153056E+08,  3.273291203165809E+07,
2459445.500000000, A.D. 2021-Aug-19 00:00:00.0000,  2.611973689968730E-01,  1.132492276114432E+08,  1.026082602856601E+00,  7.618442186205705E+01,  2.652465488780296E+02,  2.459431710191167E+06,  1.099811424015056E-05,  1.310358754584736E+01,  2.291847076527281E+01,  1.532875261389857E+08,  1.933258246665281E+08,  3.273288421443709E+07,
2459446.500000000, A.D. 2021-Aug-20 00:00:00.0000,  2.611969976948076E-01,  1.132492213067646E+08,  1.026082625539691E+00,  7.618441817921106E+01,  2.652465013824700E+02,  2.459431710158901E+06,  1.099812344959227E-05,  1.405386704532742E+01,  2.454063591947026E+01,  1.532874405672521E+08,  1.933256598277397E+08,  3.273285680507125E+07,
2459447.500000000, A.D. 2021-Aug-21 00:00:00.0000,  2.611966339011891E-01,  1.132492148856600E+08,  1.026082650712787E+00,  7.618441443902235E+01,  2.652464549760347E+02,  2.459431710127160E+06,  1.099813250833677E-05,  1.500414743059746E+01,  2.615478918372617E+01,  1.532873563958743E+08,  1.933254979060885E+08,  3.273282984425891E+07,
2459448.500000000, A.D. 2021-Aug-22 00:00:00.0000,  2.611962779167278E-01,  1.132492083960975E+08,  1.026082678484916E+00,  7.618441064034833E+01,  2.652464097430488E+02,  2.459431710095999E+06,  1.099814140268161E-05,  1.595442859255609E+01,  2.776050417970222E+01,  1.532872737521657E+08,  1.933253391082339E+08,  3.273280337277929E+07,
2459449.500000000, A.D. 2021-Aug-23 00:00:00.0000,  2.611959300316699E-01,  1.132492018870223E+08,  1.026082708969053E+00,  7.618440678248716E+01,  2.652463657706184E+02,  2.459431710065471E+06,  1.099815011901558E-05,  1.690471041600028E+01,  2.935737439695379E+01,  1.532871927625911E+08,  1.933251836381600E+08,  3.273277743113974E+07,
2459450.500000000, A.D. 2021-Aug-24 00:00:00.0000,  2.611955905211372E-01,  1.132491954083301E+08,  1.026082742282086E+00,  7.618440286511867E+01,  2.652463231483180E+02,  2.459431710035632E+06,  1.099815864392675E-05,  1.785499278007236E+01,  3.094501367380031E+01,  1.532871135517637E+08,  1.933250316951972E+08,  3.273275205925442E+07,
2459451.500000000, A.D. 2021-Aug-25 00:00:00.0000,  2.611952596410101E-01,  1.132491890108273E+08,  1.026082778544786E+00,  7.618439888826508E+01,  2.652462819677903E+02,  2.459431710006540E+06,  1.099816696430014E-05,  1.880527555878740E+01,  3.252305657187451E+01,  1.532870362415363E+08,  1.933248834722453E+08,  3.273272729615341E+07,
2459452.500000000, A.D. 2021-Aug-26 00:00:00.0000,  2.611949376243556E-01,  1.132491827461819E+08,  1.026082817881701E+00,  7.618439485227141E+01,  2.652462423222844E+02,  2.459431709978250E+06,  1.099817506740466E-05,  1.975555862161665E+01,  3.409115864680291E+01,  1.532869609501951E+08,  1.933247391542083E+08,  3.273270317972421E+07,
